,Number,Autor,Publication,Title,Journal,IF,DOI,Article name,Formula,Cat. compound,Support,"Cat./Support ratio, % (at)",Morphology (TEM/SEM),"Pore size, nm",width min (nm),width aver (nm),width max (nm),length min (nm),length aver (nm),length max (nm),"Cu, % (at.)","Cu+, % (at.)","Cu(2+), % (at.)",Base,electrolyte,"conc, M",pH,RHE vs V,Product,"FE, %","Time, h","Current density, mA/cm2",Type of reactor," Energy efficiency, %",Сarbon efficiency (equivalent to single-pass carbon efficiency (SPCE),"Loading, μg/cm2","Capacitance, (uF/cm2)","ECSA, cm2",R,"BET surface, m2/g"
1573,45.0,,2024.0,Crystal facet effect induced by different pretreatment of Cu2O nanowire electrode for enhanced electrochemical CO2 reduction to C2+ products,,,https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,,225.04,243.32,261.61,,,,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,H2,29.25,,-20.69,H-cell,,,,9750.0,,,
1574,45.0,,2024.0,Crystal facet effect induced by different pretreatment of Cu2O nanowire electrode for enhanced electrochemical CO2 reduction to C2+ products,,,https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,,225.04,243.32,261.61,,,,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,CO,7.23,,-20.69,H-cell,,,,9750.0,,,
1575,45.0,,2024.0,Crystal facet effect induced by different pretreatment of Cu2O nanowire electrode for enhanced electrochemical CO2 reduction to C2+ products,,,https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,,225.04,243.32,261.61,,,,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C2H4,21.38,,-20.69,H-cell,,,,9750.0,,,
1576,45.0,,2024.0,Crystal facet effect induced by different pretreatment of Cu2O nanowire electrode for enhanced electrochemical CO2 reduction to C2+ products,,,https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,,225.04,243.32,261.61,,,,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,HCOOH,16.35,,-20.69,H-cell,,,,9750.0,,,
1577,45.0,,2024.0,Crystal facet effect induced by different pretreatment of Cu2O nanowire electrode for enhanced electrochemical CO2 reduction to C2+ products,,,https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,,225.04,243.32,261.61,,,,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,CH3COOH,2.2,,-20.69,H-cell,,,,9750.0,,,
1578,45.0,,2024.0,Crystal facet effect induced by different pretreatment of Cu2O nanowire electrode for enhanced electrochemical CO2 reduction to C2+ products,,,https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,,225.04,243.32,261.61,,,,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C2H5OH,11.32,,-20.69,H-cell,,,,9750.0,,,
1579,45.0,,2024.0,Crystal facet effect induced by different pretreatment of Cu2O nanowire electrode for enhanced electrochemical CO2 reduction to C2+ products,,,https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,,225.04,243.32,261.61,,,,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C3H6O,8.49,,-20.69,H-cell,,,,9750.0,,,
1580,45.0,,2024.0,Crystal facet effect induced by different pretreatment of Cu2O nanowire electrode for enhanced electrochemical CO2 reduction to C2+ products,,,https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,,225.04,243.32,261.61,,,,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C3H7OH,6.92,,-20.69,H-cell,,,,9750.0,,,
1581,45.0,,2024.0,Crystal facet effect induced by different pretreatment of Cu2O nanowire electrode for enhanced electrochemical CO2 reduction to C2+ products,,,https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,,225.04,243.32,261.61,,,,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,H2,29.25,,-24.92,H-cell,,,,9750.0,,,
1582,45.0,,2024.0,Crystal facet effect induced by different pretreatment of Cu2O nanowire electrode for enhanced electrochemical CO2 reduction to C2+ products,,,https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,,225.04,243.32,261.61,,,,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,CO,6.29,,-24.92,H-cell,,,,9750.0,,,
1583,45.0,,2024.0,Crystal facet effect induced by different pretreatment of Cu2O nanowire electrode for enhanced electrochemical CO2 reduction to C2+ products,,,https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,,225.04,243.32,261.61,,,,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,C2H4,22.01,,-24.92,H-cell,,,,9750.0,,,
1584,45.0,,2024.0,Crystal facet effect induced by different pretreatment of Cu2O nanowire electrode for enhanced electrochemical CO2 reduction to C2+ products,,,https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,,225.04,243.32,261.61,,,,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,HCOOH,14.47,,-24.92,H-cell,,,,9750.0,,,
1585,45.0,,2024.0,Crystal facet effect induced by different pretreatment of Cu2O nanowire electrode for enhanced electrochemical CO2 reduction to C2+ products,,,https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,,225.04,243.32,261.61,,,,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,CH3COOH,2.2,,-24.92,H-cell,,,,9750.0,,,
1586,45.0,,2024.0,Crystal facet effect induced by different pretreatment of Cu2O nanowire electrode for enhanced electrochemical CO2 reduction to C2+ products,,,https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,,225.04,243.32,261.61,,,,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,C2H5OH,12.89,,-24.92,H-cell,,,,9750.0,,,
1587,45.0,,2024.0,Crystal facet effect induced by different pretreatment of Cu2O nanowire electrode for enhanced electrochemical CO2 reduction to C2+ products,,,https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,,225.04,243.32,261.61,,,,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,C3H6O,5.97,,-24.92,H-cell,,,,9750.0,,,
1588,45.0,,2024.0,Crystal facet effect induced by different pretreatment of Cu2O nanowire electrode for enhanced electrochemical CO2 reduction to C2+ products,,,https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,,225.04,243.32,261.61,,,,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,C3H7OH,7.55,,-24.92,H-cell,,,,9750.0,,,
1589,45.0,,2024.0,Crystal facet effect induced by different pretreatment of Cu2O nanowire electrode for enhanced electrochemical CO2 reduction to C2+ products,,,https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,,225.04,243.32,261.61,,,,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,H2,33.96,,-32.89,H-cell,,,,9750.0,,,
1590,45.0,,2024.0,Crystal facet effect induced by different pretreatment of Cu2O nanowire electrode for enhanced electrochemical CO2 reduction to C2+ products,,,https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,,225.04,243.32,261.61,,,,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,CO,5.35,,-32.89,H-cell,,,,9750.0,,,
1591,45.0,,2024.0,Crystal facet effect induced by different pretreatment of Cu2O nanowire electrode for enhanced electrochemical CO2 reduction to C2+ products,,,https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,,225.04,243.32,261.61,,,,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,C2H4,17.92,,-32.89,H-cell,,,,9750.0,,,
1592,45.0,,2024.0,Crystal facet effect induced by different pretreatment of Cu2O nanowire electrode for enhanced electrochemical CO2 reduction to C2+ products,,,https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,,225.04,243.32,261.61,,,,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,HCOOH,15.72,,-32.89,H-cell,,,,9750.0,,,
1593,45.0,,2024.0,Crystal facet effect induced by different pretreatment of Cu2O nanowire electrode for enhanced electrochemical CO2 reduction to C2+ products,,,https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,,225.04,243.32,261.61,,,,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,CH3COOH,1.26,,-32.89,H-cell,,,,9750.0,,,
1594,45.0,,2024.0,Crystal facet effect induced by different pretreatment of Cu2O nanowire electrode for enhanced electrochemical CO2 reduction to C2+ products,,,https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,,225.04,243.32,261.61,,,,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,C2H5OH,9.75,,-32.89,H-cell,,,,9750.0,,,
1595,45.0,,2024.0,Crystal facet effect induced by different pretreatment of Cu2O nanowire electrode for enhanced electrochemical CO2 reduction to C2+ products,,,https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,,225.04,243.32,261.61,,,,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,C3H6O,3.77,,-32.89,H-cell,,,,9750.0,,,
1596,45.0,,2024.0,Crystal facet effect induced by different pretreatment of Cu2O nanowire electrode for enhanced electrochemical CO2 reduction to C2+ products,,,https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,,225.04,243.32,261.61,,,,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,C3H7OH,6.92,,-32.89,H-cell,,,,9750.0,,,
1597,17.0,,2024.0,N-doped Cu2O with the tunable Cu0 and Cu+ sites for selective CO2 electrochemical reduction to ethylene,,,https://doi.org/10.1016/j.jes.2024.03.012,6C2W-Cu2O,Cu1O0.0309N0.176,Cu,N,98.27,irregular solid blocks,,680.0,680.0,680.0,680.0,680.0,680.0,93.82,6.18,0.0,glassy-carbon electrode,KHCO3,0.5,8.4,-1.0,C2H4,17.04,,-49.0,H-cell,,,,3710.0,,,
1598,17.0,,2024.0,N-doped Cu2O with the tunable Cu0 and Cu+ sites for selective CO2 electrochemical reduction to ethylene,,,https://doi.org/10.1016/j.jes.2024.03.012,6C2W-Cu2O,Cu1O0.0309N0.176,Cu,N,98.27,irregular solid blocks,,680.0,680.0,680.0,680.0,680.0,680.0,93.82,6.18,0.0,glassy-carbon electrode,KHCO3,0.5,8.4,-1.0,C2H5OH,13.88,,-49.0,H-cell,,,,3710.0,,,
1599,17.0,,2024.0,N-doped Cu2O with the tunable Cu0 and Cu+ sites for selective CO2 electrochemical reduction to ethylene,,,https://doi.org/10.1016/j.jes.2024.03.012,6C2W-Cu2O,Cu1O0.0309N0.176,Cu,N,98.27,irregular solid blocks,,680.0,680.0,680.0,680.0,680.0,680.0,93.82,6.18,0.0,glassy-carbon electrode,KHCO3,0.5,8.4,-1.0,CO,5.91,,-49.0,H-cell,,,,3710.0,,,
1600,17.0,,2024.0,N-doped Cu2O with the tunable Cu0 and Cu+ sites for selective CO2 electrochemical reduction to ethylene,,,https://doi.org/10.1016/j.jes.2024.03.012,6C2W-Cu2O,Cu1O0.0309N0.176,Cu,N,98.27,irregular solid blocks,,680.0,680.0,680.0,680.0,680.0,680.0,93.82,6.18,0.0,glassy-carbon electrode,KHCO3,0.5,8.4,-1.0,CH4,15.95,,-49.0,H-cell,,,,3710.0,,,
1601,17.0,,2024.0,N-doped Cu2O with the tunable Cu0 and Cu+ sites for selective CO2 electrochemical reduction to ethylene,,,https://doi.org/10.1016/j.jes.2024.03.012,6C2W-Cu2O,Cu1O0.0309N0.176,Cu,N,98.27,irregular solid blocks,,680.0,680.0,680.0,680.0,680.0,680.0,93.82,6.18,0.0,glassy-carbon electrode,KHCO3,0.5,8.4,-1.0,HCOOH,14.71,,-49.0,H-cell,,,,3710.0,,,
1602,17.0,,2024.0,N-doped Cu2O with the tunable Cu0 and Cu+ sites for selective CO2 electrochemical reduction to ethylene,,,https://doi.org/10.1016/j.jes.2024.03.012,6C2W-Cu2O,Cu1O0.0309N0.176,Cu,N,98.27,irregular solid blocks,,680.0,680.0,680.0,680.0,680.0,680.0,93.82,6.18,0.0,glassy-carbon electrode,KHCO3,0.5,8.4,-1.0,H2,16.49,,-49.0,H-cell,,,,3710.0,,,
1603,17.0,,2024.0,N-doped Cu2O with the tunable Cu0 and Cu+ sites for selective CO2 electrochemical reduction to ethylene,,,https://doi.org/10.1016/j.jes.2024.03.012,4C2W-Cu2O,Cu1O0.181N0.222,Cu,N,81.83,cubic,,680.0,680.0,680.0,680.0,680.0,680.0,63.81,36.19,0.0,glassy-carbon electrode,KHCO3,0.5,8.4,-1.0,C2H4,18.01,,-52.16,H-cell,,,,3780.0,,,
1604,17.0,,2024.0,N-doped Cu2O with the tunable Cu0 and Cu+ sites for selective CO2 electrochemical reduction to ethylene,,,https://doi.org/10.1016/j.jes.2024.03.012,4C2W-Cu2O,Cu1O0.181N0.222,Cu,N,81.83,cubic,,680.0,680.0,680.0,680.0,680.0,680.0,63.81,36.19,0.0,glassy-carbon electrode,KHCO3,0.5,8.4,-1.0,C2H5OH,10.31,,-52.16,H-cell,,,,3780.0,,,
1605,17.0,,2024.0,N-doped Cu2O with the tunable Cu0 and Cu+ sites for selective CO2 electrochemical reduction to ethylene,,,https://doi.org/10.1016/j.jes.2024.03.012,4C2W-Cu2O,Cu1O0.181N0.222,Cu,N,81.83,cubic,,680.0,680.0,680.0,680.0,680.0,680.0,63.81,36.19,0.0,glassy-carbon electrode,KHCO3,0.5,8.4,-1.0,C3H7OH,4.67,,-52.16,H-cell,,,,3780.0,,,
1606,17.0,,2024.0,N-doped Cu2O with the tunable Cu0 and Cu+ sites for selective CO2 electrochemical reduction to ethylene,,,https://doi.org/10.1016/j.jes.2024.03.012,4C2W-Cu2O,Cu1O0.181N0.222,Cu,N,81.83,cubic,,680.0,680.0,680.0,680.0,680.0,680.0,63.81,36.19,0.0,glassy-carbon electrode,KHCO3,0.5,8.4,-1.0,CO,13.88,,-52.16,H-cell,,,,3780.0,,,
1607,17.0,,2024.0,N-doped Cu2O with the tunable Cu0 and Cu+ sites for selective CO2 electrochemical reduction to ethylene,,,https://doi.org/10.1016/j.jes.2024.03.012,4C2W-Cu2O,Cu1O0.181N0.222,Cu,N,81.83,cubic,,680.0,680.0,680.0,680.0,680.0,680.0,63.81,36.19,0.0,glassy-carbon electrode,KHCO3,0.5,8.4,-1.0,CH4,5.5,,-52.16,H-cell,,,,3780.0,,,
1608,17.0,,2024.0,N-doped Cu2O with the tunable Cu0 and Cu+ sites for selective CO2 electrochemical reduction to ethylene,,,https://doi.org/10.1016/j.jes.2024.03.012,4C2W-Cu2O,Cu1O0.181N0.222,Cu,N,81.83,cubic,,680.0,680.0,680.0,680.0,680.0,680.0,63.81,36.19,0.0,glassy-carbon electrode,KHCO3,0.5,8.4,-1.0,HCOOH,14.02,,-52.16,H-cell,,,,3780.0,,,
1609,17.0,,2024.0,N-doped Cu2O with the tunable Cu0 and Cu+ sites for selective CO2 electrochemical reduction to ethylene,,,https://doi.org/10.1016/j.jes.2024.03.012,4C2W-Cu2O,Cu1O0.181N0.222,Cu,N,81.83,cubic,,680.0,680.0,680.0,680.0,680.0,680.0,63.81,36.19,0.0,glassy-carbon electrode,KHCO3,0.5,8.4,-1.0,H2,16.22,,-52.16,H-cell,,,,3780.0,,,
1610,17.0,,2024.0,N-doped Cu2O with the tunable Cu0 and Cu+ sites for selective CO2 electrochemical reduction to ethylene,,,https://doi.org/10.1016/j.jes.2024.03.012,3C3W-Cu2O,Cu1O0.288N0.226,Cu2O,N,81.57,cubic,,680.0,680.0,680.0,680.0,680.0,680.0,42.27,57.73,0.0,glassy-carbon electrode,KHCO3,0.5,8.4,-1.0,C2H4,18.83,,-62.82,H-cell,,,,3800.0,,,
1611,17.0,,2024.0,N-doped Cu2O with the tunable Cu0 and Cu+ sites for selective CO2 electrochemical reduction to ethylene,,,https://doi.org/10.1016/j.jes.2024.03.012,3C3W-Cu2O,Cu1O0.288N0.226,Cu2O,N,81.57,cubic,,680.0,680.0,680.0,680.0,680.0,680.0,42.27,57.73,0.0,glassy-carbon electrode,KHCO3,0.5,8.4,-1.0,C2H5OH,7.42,,-62.82,H-cell,,,,3800.0,,,
1612,17.0,,2024.0,N-doped Cu2O with the tunable Cu0 and Cu+ sites for selective CO2 electrochemical reduction to ethylene,,,https://doi.org/10.1016/j.jes.2024.03.012,3C3W-Cu2O,Cu1O0.288N0.226,Cu2O,N,81.57,cubic,,680.0,680.0,680.0,680.0,680.0,680.0,42.27,57.73,0.0,glassy-carbon electrode,KHCO3,0.5,8.4,-1.0,C3H7OH,7.97,,-62.82,H-cell,,,,3800.0,,,
1613,17.0,,2024.0,N-doped Cu2O with the tunable Cu0 and Cu+ sites for selective CO2 electrochemical reduction to ethylene,,,https://doi.org/10.1016/j.jes.2024.03.012,3C3W-Cu2O,Cu1O0.288N0.226,Cu2O,N,81.57,cubic,,680.0,680.0,680.0,680.0,680.0,680.0,42.27,57.73,0.0,glassy-carbon electrode,KHCO3,0.5,8.4,-1.0,CO,7.01,,-62.82,H-cell,,,,3800.0,,,
1614,17.0,,2024.0,N-doped Cu2O with the tunable Cu0 and Cu+ sites for selective CO2 electrochemical reduction to ethylene,,,https://doi.org/10.1016/j.jes.2024.03.012,3C3W-Cu2O,Cu1O0.288N0.226,Cu2O,N,81.57,cubic,,680.0,680.0,680.0,680.0,680.0,680.0,42.27,57.73,0.0,glassy-carbon electrode,KHCO3,0.5,8.4,-1.0,CH4,2.2,,-62.82,H-cell,,,,3800.0,,,
1615,17.0,,2024.0,N-doped Cu2O with the tunable Cu0 and Cu+ sites for selective CO2 electrochemical reduction to ethylene,,,https://doi.org/10.1016/j.jes.2024.03.012,3C3W-Cu2O,Cu1O0.288N0.226,Cu2O,N,81.57,cubic,,680.0,680.0,680.0,680.0,680.0,680.0,42.27,57.73,0.0,glassy-carbon electrode,KHCO3,0.5,8.4,-1.0,HCOOH,21.31,,-62.82,H-cell,,,,3800.0,,,
1616,17.0,,2024.0,N-doped Cu2O with the tunable Cu0 and Cu+ sites for selective CO2 electrochemical reduction to ethylene,,,https://doi.org/10.1016/j.jes.2024.03.012,3C3W-Cu2O,Cu1O0.288N0.226,Cu2O,N,81.57,cubic,,680.0,680.0,680.0,680.0,680.0,680.0,42.27,57.73,0.0,glassy-carbon electrode,KHCO3,0.5,8.4,-1.0,H2,16.49,,-62.82,H-cell,,,,3800.0,,,
1617,17.0,,2024.0,N-doped Cu2O with the tunable Cu0 and Cu+ sites for selective CO2 electrochemical reduction to ethylene,,,https://doi.org/10.1016/j.jes.2024.03.012,3C2W-Cu2O,Cu1O0.3499N0.501,Cu2O,N,66.62,cubic,,680.0,680.0,680.0,680.0,680.0,680.0,30.02,69.98,0.0,glassy-carbon electrode,KHCO3,0.5,8.4,-1.0,C2H4,24.33,,-64.88,H-cell,,,,4570.0,,,
1618,17.0,,2024.0,N-doped Cu2O with the tunable Cu0 and Cu+ sites for selective CO2 electrochemical reduction to ethylene,,,https://doi.org/10.1016/j.jes.2024.03.012,3C2W-Cu2O,Cu1O0.3499N0.501,Cu2O,N,66.62,cubic,,680.0,680.0,680.0,680.0,680.0,680.0,30.02,69.98,0.0,glassy-carbon electrode,KHCO3,0.5,8.4,-1.0,C2H5OH,6.05,,-64.88,H-cell,,,,4570.0,,,
1619,17.0,,2024.0,N-doped Cu2O with the tunable Cu0 and Cu+ sites for selective CO2 electrochemical reduction to ethylene,,,https://doi.org/10.1016/j.jes.2024.03.012,3C2W-Cu2O,Cu1O0.3499N0.501,Cu2O,N,66.62,cubic,,680.0,680.0,680.0,680.0,680.0,680.0,30.02,69.98,0.0,glassy-carbon electrode,KHCO3,0.5,8.4,-1.0,CH3COOH,1.92,,-64.88,H-cell,,,,4570.0,,,
1620,17.0,,2024.0,N-doped Cu2O with the tunable Cu0 and Cu+ sites for selective CO2 electrochemical reduction to ethylene,,,https://doi.org/10.1016/j.jes.2024.03.012,3C2W-Cu2O,Cu1O0.3499N0.501,Cu2O,N,66.62,cubic,,680.0,680.0,680.0,680.0,680.0,680.0,30.02,69.98,0.0,glassy-carbon electrode,KHCO3,0.5,8.4,-1.0,C3H7OH,3.71,,-64.88,H-cell,,,,4570.0,,,
1621,17.0,,2024.0,N-doped Cu2O with the tunable Cu0 and Cu+ sites for selective CO2 electrochemical reduction to ethylene,,,https://doi.org/10.1016/j.jes.2024.03.012,3C2W-Cu2O,Cu1O0.3499N0.501,Cu2O,N,66.62,cubic,,680.0,680.0,680.0,680.0,680.0,680.0,30.02,69.98,0.0,glassy-carbon electrode,KHCO3,0.5,8.4,-1.0,CO,9.62,,-64.88,H-cell,,,,4570.0,,,
1622,17.0,,2024.0,N-doped Cu2O with the tunable Cu0 and Cu+ sites for selective CO2 electrochemical reduction to ethylene,,,https://doi.org/10.1016/j.jes.2024.03.012,3C2W-Cu2O,Cu1O0.3499N0.501,Cu2O,N,66.62,cubic,,680.0,680.0,680.0,680.0,680.0,680.0,30.02,69.98,0.0,glassy-carbon electrode,KHCO3,0.5,8.4,-1.0,CH4,2.34,,-64.88,H-cell,,,,4570.0,,,
1623,17.0,,2024.0,N-doped Cu2O with the tunable Cu0 and Cu+ sites for selective CO2 electrochemical reduction to ethylene,,,https://doi.org/10.1016/j.jes.2024.03.012,3C2W-Cu2O,Cu1O0.3499N0.501,Cu2O,N,66.62,cubic,,680.0,680.0,680.0,680.0,680.0,680.0,30.02,69.98,0.0,glassy-carbon electrode,KHCO3,0.5,8.4,-1.0,HCOOH,19.38,,-64.88,H-cell,,,,4570.0,,,
1624,17.0,,2024.0,N-doped Cu2O with the tunable Cu0 and Cu+ sites for selective CO2 electrochemical reduction to ethylene,,,https://doi.org/10.1016/j.jes.2024.03.012,3C2W-Cu2O,Cu1O0.3499N0.501,Cu2O,N,66.62,cubic,,680.0,680.0,680.0,680.0,680.0,680.0,30.02,69.98,0.0,glassy-carbon electrode,KHCO3,0.5,8.4,-1.0,H2,16.36,,-64.88,H-cell,,,,4570.0,,,
1625,17.0,,2024.0,N-doped Cu2O with the tunable Cu0 and Cu+ sites for selective CO2 electrochemical reduction to ethylene,,,https://doi.org/10.1016/j.jes.2024.03.012,3C1W-Cu2O,Cu1O0.431N0.58,Cu2O,N,63.78,cubic,,680.0,680.0,680.0,680.0,680.0,680.0,13.83,86.17,0.0,glassy-carbon electrode,KHCO3,0.5,8.4,-1.0,C2H4,24.19,,-59.18,H-cell,,,,4200.0,,,
1626,17.0,,2024.0,N-doped Cu2O with the tunable Cu0 and Cu+ sites for selective CO2 electrochemical reduction to ethylene,,,https://doi.org/10.1016/j.jes.2024.03.012,3C1W-Cu2O,Cu1O0.431N0.58,Cu2O,N,63.78,cubic,,680.0,680.0,680.0,680.0,680.0,680.0,13.83,86.17,0.0,glassy-carbon electrode,KHCO3,0.5,8.4,-1.0,C2H5OH,5.91,,-59.18,H-cell,,,,4200.0,,,
1627,17.0,,2024.0,N-doped Cu2O with the tunable Cu0 and Cu+ sites for selective CO2 electrochemical reduction to ethylene,,,https://doi.org/10.1016/j.jes.2024.03.012,3C1W-Cu2O,Cu1O0.431N0.58,Cu2O,N,63.78,cubic,,680.0,680.0,680.0,680.0,680.0,680.0,13.83,86.17,0.0,glassy-carbon electrode,KHCO3,0.5,8.4,-1.0,CH3COOH,0.96,,-59.18,H-cell,,,,4200.0,,,
1628,17.0,,2024.0,N-doped Cu2O with the tunable Cu0 and Cu+ sites for selective CO2 electrochemical reduction to ethylene,,,https://doi.org/10.1016/j.jes.2024.03.012,3C1W-Cu2O,Cu1O0.431N0.58,Cu2O,N,63.78,cubic,,680.0,680.0,680.0,680.0,680.0,680.0,13.83,86.17,0.0,glassy-carbon electrode,KHCO3,0.5,8.4,-1.0,C3H7OH,4.12,,-59.18,H-cell,,,,4200.0,,,
1629,17.0,,2024.0,N-doped Cu2O with the tunable Cu0 and Cu+ sites for selective CO2 electrochemical reduction to ethylene,,,https://doi.org/10.1016/j.jes.2024.03.012,3C1W-Cu2O,Cu1O0.431N0.58,Cu2O,N,63.78,cubic,,680.0,680.0,680.0,680.0,680.0,680.0,13.83,86.17,0.0,glassy-carbon electrode,KHCO3,0.5,8.4,-1.0,CO,4.12,,-59.18,H-cell,,,,4200.0,,,
1630,17.0,,2024.0,N-doped Cu2O with the tunable Cu0 and Cu+ sites for selective CO2 electrochemical reduction to ethylene,,,https://doi.org/10.1016/j.jes.2024.03.012,3C1W-Cu2O,Cu1O0.431N0.58,Cu2O,N,63.78,cubic,,680.0,680.0,680.0,680.0,680.0,680.0,13.83,86.17,0.0,glassy-carbon electrode,KHCO3,0.5,8.4,-1.0,CH4,4.12,,-59.18,H-cell,,,,4200.0,,,
1631,17.0,,2024.0,N-doped Cu2O with the tunable Cu0 and Cu+ sites for selective CO2 electrochemical reduction to ethylene,,,https://doi.org/10.1016/j.jes.2024.03.012,3C1W-Cu2O,Cu1O0.431N0.58,Cu2O,N,63.78,cubic,,680.0,680.0,680.0,680.0,680.0,680.0,13.83,86.17,0.0,glassy-carbon electrode,KHCO3,0.5,8.4,-1.0,HCOOH,22.68,,-59.18,H-cell,,,,4200.0,,,
1632,17.0,,2024.0,N-doped Cu2O with the tunable Cu0 and Cu+ sites for selective CO2 electrochemical reduction to ethylene,,,https://doi.org/10.1016/j.jes.2024.03.012,3C1W-Cu2O,Cu1O0.431N0.58,Cu2O,N,63.78,cubic,,680.0,680.0,680.0,680.0,680.0,680.0,13.83,86.17,0.0,glassy-carbon electrode,KHCO3,0.5,8.4,-1.0,H2,16.49,,-59.18,H-cell,,,,4200.0,,,
1633,43.0,,2023.0,Synergetic enhancement of selectivity for electroreduction of CO2 to C2H4 by crystal facet engineering and tandem catalysis over silver-incorporated-cuprous oxides,Materials Reports: Energy,13,https://doi.org/10.1016/j.matre.2023.100195,o-Cu2O/Ag,Cu1O0.525Ag0.1,Cu2O,Ag,83.33,octahedron,,475.0,590.0,875.0,475.0,590.0,875.0,0.0,95.0,5.0,glassy-carbon electrode,KHCO3,0.5,7.2,-0.9,CO,15.0,,-6.52,H-cell,,,,210.0,,,
